id,SchoolYear,BuildingCode,BuildingName,DistrictCode,DistrictName,ISDCode,ISDName,EntityType,Status,SCHOOL_EMPHASIS,SETTING,ADDRESS_LINE_1,CITY,STATE,ZIP_CODE,SCHOOL_TYPE,SCHOOL_LEVEL,LOCALE_NAME,COUNTY_NAME,CurrentAccreditationStatus,ContactEmail,Latitude,Longitude,Location
4339,13 - 14 School Year,9529,Geer Park Elementary,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,14767 PROSPECT ST,DEARBORN,MI,48126,General Education,Elementary,City: Small,Wayne,NCA Accredited,SROURL@DEARBORN.K12.MI.US,42.32207206,-83.17628924,"14767 PROSPECT ST
DEARBORN, MI 48126
(42.31531919700046, -83.18487816299967)"
4334,13 - 14 School Year,8754,Cotter Early Childhood Center,82030,Dearborn,82,Wayne RESA,LEA Unique Education Provider,Open-Active,General Education,Multiple Settings,13020 OSBORNE ST,DEARBORN,MI,48126,General Education,Other,City: Small,Wayne,Not Accredited,LAMBERN@DEARBORN.K12.MI.US,42.32207206,-83.17628924,"13020 OSBORNE ST
DEARBORN, MI 48126
(42.3206464700005, -83.17043063899968)"
4877,13 - 14 School Year,0,Riverside Academy,82975,Riverside Academy,82,Wayne RESA,PSA District,Open-Active,,,6409 SCHAEFER RD,DEARBORN,MI,48126,,Elem thru High School,City: Small,Wayne,N/A,MOHAMAD@GEE-EDU.COM,42.32207206,-83.17628924,"6409 SCHAEFER RD
DEARBORN, MI 48126
(42.33682796400046, -83.17654810299967)"
4328,13 - 14 School Year,5847,Woodworth Middle School,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,4951 TERNES ST,DEARBORN,MI,48126,General Education,Middle School,City: Small,Wayne,NCA Accredited,ALIEM@DEARBORN.K12.MI.US,42.32207206,-83.17628924,"4951 TERNES ST
DEARBORN, MI 48126
(42.32343384000046, -83.18798680499964)"
4120,13 - 14 School Year,0,Advanced Technology Academy,63914,Advanced Technology Academy,82,Wayne RESA,PSA District,Open-Active,,,4800 OAKMAN BLVD,DEARBORN,MI,48126,,Elem thru High School,City: Small,Wayne,N/A,BHAWTHORNE@ATAFORDPAS.ORG,42.32207206,-83.17628924,"4800 OAKMAN BLVD
DEARBORN, MI 48126
(42.32323449500046, -83.16707404199968)"
4317,13 - 14 School Year,2567,Miller Elementary School,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,4824 LOIS ST,DEARBORN,MI,48126,General Education,Elementary,City: Small,Wayne,NCA Accredited,ABURUSM@DEARBORN.K12.MI.US,42.32207206,-83.17628924,"4824 LOIS ST
DEARBORN, MI 48126
(42.32211102100047, -83.17151378399967)"
2213,13 - 14 School Year,712,Creative Learning Center - Dearborn,50070,Clintondale,50,Macomb ISD,LEA School,Open-Active,Alternative Education,AltEd,4915 SCHAEFER RD,DEARBORN,MI,48126,Alternative Education,High School,Not Specified,Wayne,Not Accredited,TRAHAND@CLINTONDALESCHOOLS.NET,42.32207206,-83.17628924,"4915 SCHAEFER RD
DEARBORN, MI 48126
(42.3230178660005, -83.17600768299968)"
4792,13 - 14 School Year,9332,Academy for Business and Technology Elementary,82921,Academy for Business and Technology,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,5277 CALHOUN ST,DEARBORN,MI,48126,General Education,Elementary,City: Small,Wayne,NCA Accredited,PAUL.MERRITT@LEONAGROUP.COM,42.32207206,-83.17628924,"5277 CALHOUN ST
DEARBORN, MI 48126
(42.32699533800047, -83.17490885399968)"
4337,13 - 14 School Year,9408,Unis Middle School,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,7801 MAPLE ST,DEARBORN,MI,48126,General Education,Middle School,City: Small,Wayne,NCA Accredited,ALCODRH@DEARBORN.K12.MI.US,42.32207206,-83.17628924,"7801 MAPLE ST
DEARBORN, MI 48126
(42.349472817000446, -83.17955691399965)"
4878,13 - 14 School Year,9300,Riverside Academy,82975,Riverside Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,7124 MILLER RD,DEARBORN,MI,48126,General Education,Elementary,City: Small,Wayne,NCA Accredited,RADHAE@RIVERSIDE-ACADEMY.NET,42.32207206,-83.17628924,"7124 MILLER RD
DEARBORN, MI 48126
(42.343690955000454, -83.16697379399966)"
4319,13 - 14 School Year,2813,Oakman Elementary School,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,7545 CHASE RD,DEARBORN,MI,48126,General Education,Elementary,City: Small,Wayne,NCA Accredited,AWADAR@DEARBORN.K12.MI.US,42.32207206,-83.17628924,"7545 CHASE RD
DEARBORN, MI 48126
(42.34650597900048, -83.18669740099966)"
4336,13 - 14 School Year,9400,McCollough Elementary School,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,7801 MAPLE ST,DEARBORN,MI,48126,General Education,Elementary,City: Small,Wayne,NCA Accredited,ALCODRH@DEARBORN.K12.MI.US,42.32207206,-83.17628924,"7801 MAPLE ST
DEARBORN, MI 48126
(42.349472817000446, -83.17955691399965)"
4313,13 - 14 School Year,1659,Henry Ford Collegiate Academy - Fordson High School,82030,Dearborn,82,Wayne RESA,LEA School,Closed,General Education,Multiple Settings,18300 FORD RD,DEARBORN,MI,48126,General Education,High School,Not Specified,Wayne,Not Accredited,SHENKMG@DEARBORN.K12.MI.US,42.32207206,-83.17628924,"18300 FORD RD
DEARBORN, MI 48126
(42.32910157900045, -83.21525744599967)"
4326,13 - 14 School Year,4837,Lowrey Elementary School,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,6601 JONATHON ST,DEARBORN,MI,48126,General Education,Elementary,City: Small,Wayne,NCA Accredited,YOUNESR@DEARBORN.K12.MI.US,42.32207206,-83.17628924,"6601 JONATHON ST
DEARBORN, MI 48126
(42.339527760000465, -83.17302788199964)"
4324,13 - 14 School Year,4536,William Ford Elementary School,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,14749 ALBER ST,DEARBORN,MI,48126,General Education,Elementary,City: Small,Wayne,NCA Accredited,FOUANIN@DEARBORN.K12.MI.US,42.32207206,-83.17628924,"14749 ALBER ST
DEARBORN, MI 48126
(42.331042357000456, -83.18768029799963)"
4308,13 - 14 School Year,1261,Fordson High School,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,13800 FORD RD,DEARBORN,MI,48126,General Education,High School,City: Small,Wayne,NCA Accredited,MOSALLY@DEARBORN.K12.MI.US,42.32207206,-83.17628924,"13800 FORD RD
DEARBORN, MI 48126
(42.329606614000454, -83.17905777299967)"
4331,13 - 14 School Year,6556,Community Education Center,82030,Dearborn,82,Wayne RESA,LEA Unique Education Provider,Open-Active,Reportable Program,Multiple Settings,22586 ANN ARBOR TRL,DEARBORN HEIGHTS,MI,48127,Reportable Program,Other,Not Specified,Wayne,Not Accredited,SERAFIMI@DEARBORN.K12.MI.US,42.33056222,-83.27747884,"22586 ANN ARBOR TRL
DEARBORN HEIGHTS, MI 48127
(42.33950356200046, -83.26087439099967)"
4561,13 - 14 School Year,2046,Kinloch Elementary School,82230,Crestwood,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,1505 KINLOCH ST,DEARBORN HEIGHTS,MI,48127,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,SZAHUL@CSDM.K12.MI.US,42.33056222,-83.27747884,"1505 KINLOCH ST
DEARBORN HEIGHTS, MI 48127
(42.32195776700047, -83.29671726899966)"
4698,13 - 14 School Year,442,Global Heights Academy,82725,Global Heights Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,23713 Joy Road,Dearborn Heights,MI,48127,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,ROBSONS@GEE-EDU.COM,42.33056222,-83.27747884,"23713 Joy Road
Dearborn Heights, MI 48127
(42.35693107800046, -83.27148786499964)"
4697,13 - 14 School Year,0,Global Heights Academy,82725,Global Heights Academy,82,Wayne RESA,PSA District,Open-Active,,,23713 Joy Road,Dearborn Heights,MI,48127,,Elementary,Not Specified,Wayne,N/A,MOHAMAD@GEE-EDU.COM,42.33056222,-83.27747884,"23713 Joy Road
Dearborn Heights, MI 48127
(42.35693107800046, -83.27148786499964)"
4560,13 - 14 School Year,1680,Hillcrest Elementary School,82230,Crestwood,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,7500 NORTH VERNON ST,DEARBORN HEIGHTS,MI,48127,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,CNICKEL@CSDM.K12.MI.US,42.33056222,-83.27747884,"7500 NORTH VERNON ST
DEARBORN HEIGHTS, MI 48127
(42.343914860000496, -83.27688143599966)"
4338,13 - 14 School Year,9515,Michael Berry Career Center,82030,Dearborn,82,Wayne RESA,LEA Unique Education Provider,Open-Active,Reportable Program,GenEd,22586 ANN ARBOR TRL,DEARBORN HEIGHTS,MI,48127,Reportable Program,High School,Suburb: Large,Wayne,Not Accredited,GREENW@DEARBORN.K12.MI.US,42.33056222,-83.27747884,"22586 ANN ARBOR TRL
DEARBORN HEIGHTS, MI 48127
(42.33950356200046, -83.26087439099967)"
4914,13 - 14 School Year,9787,Clara B. Ford Academy (SDA),82996,Clara B. Ford Academy (SDA),82,Wayne RESA,PSA School,Open-Active,Alternative Education,Multiple Settings,20651 WEST WARREN ST,DEARBORN HEIGHTS,MI,48127,Alternative Education,Elem thru High School,Suburb: Large,Wayne,Not Accredited,BEVERLY-BARONI@CBFACADEMY.COM,42.33056222,-83.27747884,"20651 WEST WARREN ST
DEARBORN HEIGHTS, MI 48127
(42.34294990500047, -83.24316707399964)"
4341,13 - 14 School Year,9775,Henry Ford Early College,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,22586 ANN ARBOR TRL,DEARBORN HEIGHTS,MI,48127,General Education,High School,Suburb: Large,Wayne,Not Accredited,FADLALM@DEARBORN.K12.MI.US,42.33056222,-83.27747884,"22586 ANN ARBOR TRL
DEARBORN HEIGHTS, MI 48127
(42.33950356200046, -83.26087439099967)"
4828,13 - 14 School Year,8636,Star International Academy,82941,Star International,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,24425 HASS ST,DEARBORN HEIGHTS,MI,48127,General Education,Elem thru High School,Suburb: Large,Wayne,Not Accredited,NHAMADEH@HESEDU.COM,42.33056222,-83.27747884,"24425 HASS ST
DEARBORN HEIGHTS, MI 48127
(42.33408734700049, -83.27677154099968)"
4556,13 - 14 School Year,0,Crestwood School District,82230,Crestwood,82,Wayne RESA,LEA District,Open-Active,,,1501 NORTH BEECH DALY RD,DEARBORN HEIGHTS,MI,48127,,Elem thru High School,Suburb: Large,Wayne,N/A,LVANVALK@CSDM.K12.MI.US,42.33056222,-83.27747884,"1501 NORTH BEECH DALY RD
DEARBORN HEIGHTS, MI 48127
(42.320957586000475, -83.29178780699965)"
4301,13 - 14 School Year,86,Dearborn Magnet High School,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,Alternative Education,Multiple Settings,22586 ANN ARBOR TRL,DEARBORN HEIGHTS,MI,48127,Alternative Education,High School,Suburb: Large,Wayne,Not Accredited,MACONOJ@DEARBORNSCHOOLS.ORG,42.33056222,-83.27747884,"22586 ANN ARBOR TRL
DEARBORN HEIGHTS, MI 48127
(42.33950356200046, -83.26087439099967)"
4332,13 - 14 School Year,6904,Adult Ed Department,82030,Dearborn,82,Wayne RESA,LEA Unique Education Provider,Open-Active,General Education,Adult,22586 ANN ARBOR TRL,DEARBORN HEIGHTS,MI,48127,General Education,Other,Not Specified,Wayne,Not Accredited,MACONOJ@DEARBORNSCHOOLS.ORG,42.33056222,-83.27747884,"22586 ANN ARBOR TRL
DEARBORN HEIGHTS, MI 48127
(42.33950356200046, -83.26087439099967)"
4562,13 - 14 School Year,3216,Riverside Middle School,82230,Crestwood,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,25900 WEST WARREN ST,DEARBORN HEIGHTS,MI,48127,General Education,Elem_Middle School,Suburb: Large,Wayne,Not Accredited,DFALETTI@CSDM.K12.MI.US,42.33056222,-83.27747884,"25900 WEST WARREN ST
DEARBORN HEIGHTS, MI 48127
(42.340996919000474, -83.29494045099966)"
4682,13 - 14 School Year,9906,Vista Meadows Academy,82716,Vista Meadows Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,20651 WEST WARREN ST,DEARBORN HEIGHTS,MI,48127,General Education,High School,Suburb: Large,Wayne,Not Accredited,CHRISTOPHER-LINDSAY@VISTAMEADOWSPSA.COM,42.33056222,-83.27747884,"20651 WEST WARREN ST
DEARBORN HEIGHTS, MI 48127
(42.34294990500047, -83.24316707399964)"
4557,13 - 14 School Year,42,Crestwood Accelerated Program,82230,Crestwood,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,7500 NORTH VERNON ST,DEARBORN HEIGHTS,MI,48127,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,LVANVALK@CSDM.K12.MI.US,42.33056222,-83.27747884,"7500 NORTH VERNON ST
DEARBORN HEIGHTS, MI 48127
(42.343914860000496, -83.27688143599966)"
4559,13 - 14 School Year,1669,Highview Elementary School,82230,Crestwood,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,25225 RICHARDSON ST,DEARBORN HEIGHTS,MI,48127,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,AREINKE@CSDM.K12.MI.US,42.33056222,-83.27747884,"25225 RICHARDSON ST
DEARBORN HEIGHTS, MI 48127
(42.337528147000455, -83.28559433099969)"
4913,13 - 14 School Year,0,Clara B. Ford Academy (SDA),82996,Clara B. Ford Academy (SDA),82,Wayne RESA,PSA District,Open-Active,,,20651 WEST WARREN ST,DEARBORN HEIGHTS,MI,48127,,Elem thru High School,Suburb: Large,Wayne,N/A,JPERRY@CHARTERSCHOOLPARTNERS.COM,42.33056222,-83.27747884,"20651 WEST WARREN ST
DEARBORN HEIGHTS, MI 48127
(42.34294990500047, -83.24316707399964)"
4340,13 - 14 School Year,9636,"Dearborn Center for Math, Science and Technology",82030,Dearborn,82,Wayne RESA,LEA Unique Education Provider,Open-Active,Reportable Program,GenEd,22586 ANN ARBOR TRL,DEARBORN HEIGHTS,MI,48127,Reportable Program,High School,Suburb: Large,Wayne,Not Accredited,GREENW@DEARBORN.K12.MI.US,42.33056222,-83.27747884,"22586 ANN ARBOR TRL
DEARBORN HEIGHTS, MI 48127
(42.33950356200046, -83.26087439099967)"
4320,13 - 14 School Year,3206,River Oaks Elementary School,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,20755 ANN ARBOR TRL,DEARBORN HEIGHTS,MI,48127,General Education,Elementary,Suburb: Large,Wayne,NCA Accredited,MARTINJ@DEARBORN.K12.MI.US,42.33056222,-83.27747884,"20755 ANN ARBOR TRL
DEARBORN HEIGHTS, MI 48127
(42.33598218900045, -83.24370193499965)"
4827,13 - 14 School Year,0,Star International Academy,82941,Star International,82,Wayne RESA,PSA District,Open-Active,,,24425 HASS ST,DEARBORN HEIGHTS,MI,48127,,Elem thru High School,Suburb: Large,Wayne,N/A,NHAMADEH@HESEDU.COM,42.33056222,-83.27747884,"24425 HASS ST
DEARBORN HEIGHTS, MI 48127
(42.33408734700049, -83.27677154099968)"
4681,13 - 14 School Year,0,Vista Meadows Academy,82716,Vista Meadows Academy,82,Wayne RESA,PSA District,Open-Active,,,20651 WEST WARREN ST,DEARBORN HEIGHTS,MI,48127,,High School,Not Specified,Wayne,N/A,JPERRY@CHARTERSCHOOLPARTNERS.COM,42.33056222,-83.27747884,"20651 WEST WARREN ST
DEARBORN HEIGHTS, MI 48127
(42.34294990500047, -83.24316707399964)"
4558,13 - 14 School Year,833,Crestwood High School,82230,Crestwood,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,1501 NORTH BEECH DALY RD,DEARBORN HEIGHTS,MI,48127,General Education,High School,Suburb: Large,Wayne,NCA Accredited,JTAFELSKI@CSDM.K12.MI.US,42.33056222,-83.27747884,"1501 NORTH BEECH DALY RD
DEARBORN HEIGHTS, MI 48127
(42.320957586000475, -83.29178780699965)"
4808,13 - 14 School Year,0,The Dearborn Academy,82928,Dearborn Academy,82,Wayne RESA,PSA District,Open-Active,,,19310 FORD RD,DEARBORN,MI,48128,,Elem_Middle School,City: Small,Wayne,N/A,AALAVI@THEDEARBORNACADEMY.ORG,42.32207206,-83.17628924,"19310 FORD RD
DEARBORN, MI 48128
(42.3289540830005, -83.22613972299968)"
4310,13 - 14 School Year,1637,Haigh Elementary School,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,601 NORTH SILVERY LN,DEARBORN,MI,48128,General Education,Elementary,City: Small,Wayne,NCA Accredited,BUOYP@DEARBORN.K12.MI.US,42.32207206,-83.17628924,"601 NORTH SILVERY LN
DEARBORN, MI 48128
(42.31537708500048, -83.28165809799964)"
4303,13 - 14 School Year,639,Charles A. Lindbergh Elementary School,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,500 NORTH WAVERLY ST,DEARBORN,MI,48128,General Education,Elementary,City: Small,Wayne,NCA Accredited,DENEENP@DEARBORN.K12.MI.US,42.32207206,-83.17628924,"500 NORTH WAVERLY ST
DEARBORN, MI 48128
(42.3148205330005, -83.27059388799967)"
4302,13 - 14 School Year,432,Bryant Middle School,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,460 NORTH VERNON ST,DEARBORN,MI,48128,General Education,Middle School,City: Small,Wayne,NCA Accredited,PETERSS@DEARBORN.K12.MI.US,42.32207206,-83.17628924,"460 NORTH VERNON ST
DEARBORN, MI 48128
(42.31469032600046, -83.27543347099964)"
4809,13 - 14 School Year,8479,The Dearborn Academy,82928,Dearborn Academy,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,19310 FORD RD,DEARBORN,MI,48128,General Education,Elem_Middle School,Suburb: Large,Wayne,Not Accredited,AALAVI@THEDEARBORNACADEMY.ORG,42.32207206,-83.17628924,"19310 FORD RD
DEARBORN, MI 48128
(42.3289540830005, -83.22613972299968)"
4314,13 - 14 School Year,1974,Howard Elementary School,82030,Dearborn,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,1611 NORTH YORK ST,DEARBORN,MI,48128,General Education,Elementary,City: Small,Wayne,NCA Accredited,DENISOA@DEARBORN.K12.MI.US,42.32207206,-83.17628924,"1611 NORTH YORK ST
DEARBORN, MI 48128
(42.32245785800046, -83.26493733599966)"
4554,13 - 14 School Year,5233,John M. Barnes Elem. School,82180,Flat Rock,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,24925 MEADOWS AVE,FLAT ROCK,MI,48134,General Education,Elementary,Suburb: Large,Wayne,NCA Accredited,KMULLINS@MAIL.FLATROCK.K12.MI.US,42.09450377,-83.28091778,"24925 MEADOWS AVE
FLAT ROCK, MI 48134
(42.08787171600045, -83.27392052599964)"
4823,13 - 14 School Year,8907,Summit Academy North Elementary School,82938,Summit Academy North,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,PO BOX 278,FLAT ROCK,MI,48134,General Education,Elementary,Rural: Fringe,Wayne,NCA Accredited,LHEDKE@SUMMIT-ACADEMY.COM,42.09450377,-83.28091778,"PO BOX 278
FLAT ROCK, MI 48134
(42.11032661200045, -83.28457998999966)"
4781,13 - 14 School Year,8338,Summit Academy,82916,Summit,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,"P.O. Box 310, 30100 Olmstead",Flat Rock,MI,48134,General Education,Elem_Middle School,Suburb: Large,Wayne,NCA Accredited,LHEDKE@SUMMIT-ACADEMY.COM,42.09450377,-83.28091778,"P.O. Box 310, 30100 Olmstead
Flat Rock, MI 48134
(42.11032661200045, -83.28457998999966)"
4821,13 - 14 School Year,8634,Summit Academy North High School,82938,Summit Academy North,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,P.O. Box 190,Flat Rock,MI,48134,General Education,High School,Suburb: Large,Wayne,NCA Accredited,LHEDKE@SUMMIT-ACADEMY.COM,42.09450377,-83.28091778,"P.O. Box 190
Flat Rock, MI 48134
(42.11032661200045, -83.28457998999966)"
4553,13 - 14 School Year,4172,Thomas Simpson Middle School,82180,Flat Rock,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,24900 MEADOWS AVE,FLAT ROCK,MI,48134,General Education,Middle School,Suburb: Large,Wayne,NCA Accredited,BLARMSTR@MAIL.FLATROCK.K12.MI.US,42.09450377,-83.28091778,"24900 MEADOWS AVE
FLAT ROCK, MI 48134
(42.0879270260005, -83.27470061999963)"
4551,13 - 14 School Year,1169,Ethel C. Bobcean Elem. School,82180,Flat Rock,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,28300 EVERGREEN ST,FLAT ROCK,MI,48134,General Education,Elementary,Suburb: Large,Wayne,NCA Accredited,TASTEFFE@MAIL.FLATROCK.K12.MI.US,42.09450377,-83.28091778,"28300 EVERGREEN ST
FLAT ROCK, MI 48134
(42.09792883200049, -83.28232757299963)"
4822,13 - 14 School Year,8906,Summit Academy North Middle School,82938,Summit Academy North,82,Wayne RESA,PSA School,Open-Active,General Education,Multiple Settings,P.O. Box 190,Flat Rock,MI,48134,General Education,Middle School,Suburb: Large,Wayne,NCA Accredited,LHEDKE@SUMMIT-ACADEMY.COM,42.09450377,-83.28091778,"P.O. Box 190
Flat Rock, MI 48134
(42.11032661200045, -83.28457998999966)"
4613,13 - 14 School Year,6288,Woodhaven High School,82365,Woodhaven-Brownstown,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,24787 VAN HORN RD,FLAT ROCK,MI,48134,General Education,High School,Suburb: Large,Wayne,NCA Accredited,CZAJKOM@WBSDWEB.COM,42.09450377,-83.28091778,"24787 VAN HORN RD
FLAT ROCK, MI 48134
(42.12364200100046, -83.27344002399968)"
4617,13 - 14 School Year,6825,Wegienka Elementary School,82365,Woodhaven-Brownstown,82,Wayne RESA,LEA School,Open-Active,General Education,Multiple Settings,23925 ARSENAL RD,FLAT ROCK,MI,48134,General Education,Elementary,Suburb: Large,Wayne,Not Accredited,BRIEGEM@WBSDWEB.COM,42.09450377,-83.28091778,"23925 ARSENAL RD
FLAT ROCK, MI 48134
(42.131610029000456, -83.28985312599968)"
